n	m	quicksort	ordenacao digital	insertion sort
1000000	13	116974	1625221	137144
1000000	13	115909	1957210	114827
1000000	13	114914	2158296	112150
1000000	13	120598	2119170	113029
1000000	13	121385	1679368	111694
1000000	13	123582	2261941	112667
1000000	13	115935	1987127	110728
1000000	13	117394	1856006	110533
1000000	13	114770	1422426	116836
1000000	14	114394	2234488	114317
1000000	13	135856	1832909	111057
1000000	13	120185	1959187	112195
1000000	13	115058	1952183	115293
1000000	14	117298	2214017	111585
1000000	13	119694	1969240	117333
1000000	13	117413	2211798	130346
1000000	14	115415	2414899	111668
1000000	14	207618	2330843	113441
1000000	13	119206	1994059	115572
1000000	14	116429	2373132	114217
1000000	14	114737	1964537	116137
1000000	14	116159	2356020	111148
1000000	13	122929	1839015	117011
1000000	14	115222	2179935	111538
1000000	14	115091	2421336	115158
1000000	13	118252	2064264	111898
1000000	14	124735	2146299	116392
1000000	14	120294	1887111	123328
1000000	14	115472	2069513	111382
1000000	14	122682	2055133	112106
1000000	14	118020	2160904	117540
1000000	14	119111	2215106	112830
1000000	14	116376	2304221	112871
1000000	14	117351	2196166	115793
1000000	14	114209	2134869	125627
1000000	14	121460	1918526	113783
1000000	14	123949	2423643	111272
1000000	14	118633	2287897	114010
1000000	14	115498	2329675	115238
1000000	14	121299	1630098	118833
1000000	14	115296	2385032	113099
1000000	14	115345	2510022	114542
1000000	14	118069	2445653	112626
1000000	14	119469	2222922	122235
1000000	14	114888	2069458	110506
1000000	14	114724	2309975	113410
1000000	14	128808	1999778	116107
1000000	14	115180	2197628	111651
1000000	14	115240	2507929	114215
1000000	14	116117	2270294	112702
1000000	14	119276	2254823	114797
1000000	14	117497	2324935	113514
1000000	14	117109	2487825	114522
1000000	14	115247	2426944	116593
1000000	14	118823	1896081	120643
1000000	14	124730	2271200	112928
1000000	14	117451	2388836	112855
1000000	15	118120	2461862	111788
1000000	14	123581	2065593	116284
1000000	14	118719	1712278	129231
1000000	14	118147	2352949	113983
1000000	15	121956	2124068	112511
1000000	14	145422	1622687	120329
1000000	14	122083	2221508	159715
1000000	14	115964	2463062	110532
1000000	15	117631	2146745	111870
1000000	14	127423	2192847	125709
1000000	14	123665	2649502	112327
1000000	15	118002	2929491	117507
1000000	15	115563	2601231	125488
1000000	15	117181	2480591	112946
1000000	14	117874	2318496	114920
1000000	15	115591	2058783	114102
1000000	15	145339	2200081	150378
1000000	15	115638	2415144	112518
1000000	14	125251	2405010	112426
1000000	15	162385	2368688	111357
1000000	15	134333	2407786	111902
1000000	15	115298	2472496	113329
1000000	15	114838	2404590	112003
1000000	15	119233	2473551	114755
1000000	15	137973	2390374	135353
1000000	15	114996	2716468	113775
1000000	15	150669	2262573	110681
1000000	15	115280	2440087	112753
1000000	15	114316	2483599	114150
1000000	15	114722	2471915	112283
1000000	15	118074	2739477	140167
1000000	15	116581	2533574	111549
1000000	15	116642	2471226	112906
1000000	15	121828	2212129	116844
1000000	15	131880	2609835	113725
1000000	15	118168	2014962	114769
1000000	15	114992	2442301	118300
1000000	15	132496	2675398	120948
1000000	15	115617	2318864	113409
1000000	15	115471	2260796	116656
1000000	15	114905	2356323	112114
1000000	15	128145	2727080	114483
1000000	15	118025	2673093	113590
1000000	15	120787	2609154	112761
1000000	15	115765	2169204	109766
1000000	15	113404	2330507	111256
1000000	15	115461	2646224	114210
1000000	15	114405	2659372	113126
1000000	15	115527	2622183	112302
1000000	15	115022	2476741	113363
1000000	15	116966	2495005	115182
1000000	16	114645	2786562	114105
1000000	15	115725	2714699	113826
1000000	15	114968	2598025	112854
1000000	15	114993	2563717	110214
1000000	16	113721	2589041	115062
1000000	15	114424	2613934	113626
1000000	15	116068	2597165	111788
1000000	15	115094	2618145	115517
1000000	16	116661	2514612	112498
1000000	16	119970	2553085	111226
1000000	15	119755	2560325	110856
1000000	16	121982	2805962	115383
1000000	16	116416	2653848	110103
1000000	16	115307	2808006	110193
1000000	15	114977	2283387	112248
1000000	16	117781	2474260	111364
1000000	16	114159	2857984	113895
1000000	16	123739	2598778	113850
1000000	15	114793	2714318	112307
1000000	16	113495	2564305	110993
1000000	16	116698	2597175	111997
1000000	16	117053	2851245	122096
1000000	16	115520	2890174	116000
1000000	16	114969	2510252	111354
1000000	16	116212	2513543	114997
1000000	16	117825	2664341	112916
1000000	16	118814	2741495	111642
1000000	16	116037	2669372	114526
1000000	16	164168	2746176	112831
1000000	16	114978	2607610	114247
1000000	16	116524	2675667	112944
1000000	16	116427	2896662	113446
1000000	16	115894	2671818	113112
1000000	16	114779	2788178	110779
1000000	16	113911	2578868	114843
1000000	16	114950	2742712	131315
1000000	16	115547	2793311	128826
1000000	16	116381	2977907	113676
1000000	16	114531	2781049	110511
1000000	16	119660	2855554	112318
1000000	16	117250	2533251	163082
1000000	16	115841	2833993	123504
1000000	16	114610	2865063	113259
1000000	16	115337	2678948	111469
1000000	16	114047	2603967	113009
1000000	16	114191	2808759	111531
1000000	16	115919	2560850	113699
1000000	17	114251	2800758	116080
1000000	16	124669	2708566	111274
1000000	16	117830	2729892	111615
1000000	16	113847	2526288	111600
1000000	17	119504	2939468	111511
1000000	16	125288	2906657	111762
1000000	16	115612	2808196	112974
1000000	16	115800	2689372	112548
1000000	17	116486	2817305	110945
1000000	16	115124	2639827	113738
1000000	16	115455	2914730	113451
1000000	16	116933	2736088	113498
1000000	17	115910	2624751	110922
1000000	16	114886	2529436	112239
1000000	16	114889	2750340	125035
1000000	17	117794	3059500	112455
1000000	17	115259	3042010	113596
1000000	17	116373	3063075	112216
1000000	16	117900	2823900	112491
1000000	17	114731	2893154	111789
1000000	17	114409	3010047	111524
1000000	17	116211	3088511	114592
1000000	17	116417	3034098	114302
1000000	17	114993	2924890	113313
1000000	17	169823	2946327	213948
1000000	17	117500	2716685	168423
1000000	17	120462	2994787	111679
1000000	17	114937	3001497	111306
1000000	17	115016	2783996	113763
1000000	17	117708	3013119	111734
1000000	17	132206	2811640	112871
1000000	17	117644	3000327	112244
1000000	17	117004	2914092	112030
1000000	17	120128	2965956	112634
1000000	17	117917	2963450	111897
1000000	17	115715	2758249	112361
1000000	17	117414	2962492	114171
1000000	17	114617	2981036	111910
1000000	17	115821	3015258	124545
1000000	17	115141	3110754	110455
1000000	17	117156	2805898	112098
1000000	17	115624	2995753	114940
1000000	17	117898	3018940	113569
1000000	17	121237	3123357	114153
1000000	17	115921	2841820	112521
1000000	17	115616	3037051	112585
1000000	17	131600	3043908	113874
1000000	17	116730	3115021	114059
1000000	17	115548	2923401	111889
1000000	17	114670	3110236	111982
1000000	17	115195	3135648	114617
1000000	17	116363	3162502	112432
1000000	18	122786	3117262	114337
1000000	17	115020	3094947	116559
1000000	17	116173	2962209	114944
1000000	17	114868	3058494	111637
1000000	18	115914	2887806	110885
1000000	17	114387	2777646	112117
1000000	17	114375	2859219	112556
1000000	17	115215	2900511	112386
1000000	18	115995	3265415	112943
1000000	17	115565	3141859	112866
1000000	17	116869	2993100	111972
1000000	18	118105	3294657	111341
1000000	18	120142	2891865	113032
1000000	18	114742	3239279	110976
1000000	17	116709	2900187	110763
1000000	18	114043	2967783	124123
1000000	18	118926	3261152	112184
1000000	18	121773	3413564	113774
1000000	17	116703	3081669	113661
1000000	18	115049	2752858	112649
1000000	18	114832	2905371	111606
1000000	18	120303	2457941	113138
1000000	18	119625	2620900	112434
1000000	18	159501	3372156	113162
1000000	18	114710	3147209	111217
1000000	18	118866	2898904	113844
1000000	18	145199	3331778	113174
1000000	18	117419	3034488	131994
1000000	18	115685	3168385	110279
1000000	18	115620	2890598	122772
1000000	18	113993	3074052	116475
1000000	18	114539	2895517	114235
1000000	18	115589	3009951	111849
1000000	18	115376	3099025	116586
1000000	18	180440	3334870	124566
1000000	18	117348	3022696	112342
1000000	18	116407	2568216	111748
1000000	18	116967	2962472	113247
1000000	18	116657	2950345	114182
1000000	18	114379	2905919	111440
1000000	18	115517	3160179	112928
1000000	18	117718	3216162	113284
1000000	18	115894	3246756	109980
1000000	18	115041	2997748	110361
1000000	18	114012	2854872	112452
1000000	18	113891	3072769	112617
1000000	18	116525	3040612	110629
1000000	18	114880	3159304	113856
1000000	18	115770	2994191	113704
1000000	18	114208	3105036	113536
1000000	18	118095	3065463	112691
1000000	18	114165	3110431	113578
1000000	18	113662	2952513	116168
1000000	18	114601	2924040	112604
1000000	18	114190	2850414	115938
1000000	18	115575	2937882	116938
1000000	18	116490	3144421	112033
1000000	18	117529	3117217	113214
1000000	18	114420	3155627	111579
1000000	18	116549	2725594	112040
